graph_id,source,n_nodes,n_edges,n_nodes_reduced,n_edges_reduced,clf_f1,clf_auc,clf_precision,clf_recall,pipeline_cover_size,baseline_cover_size,optimality_gap,cover_valid,feature_extraction_time,pipeline_runtime,baseline_runtime,speedup,node_reduction,edge_reduction,n_forced
25,erdos,15,26,10,18,1.0,1.0,1.0,1.0,8,7,0.14285714285714285,True,0.0400502011179924,0.05753906536847353,0.09953266009688377,1.7298275434174697,0.3333333333333333,0.3076923076923077,5
26,tudataset:PROTEINS,38,64,38,64,0.7868852459016393,0.5892307692307692,0.6666666666666666,0.96,25,25,0.0,True,0.06833013612776995,0.0978857190348208,0.07583134481683373,0.7746926269179094,0.0,0.0,0
27,erdos,6,6,5,5,0.8571428571428571,0.9444444444444444,0.75,1.0,3,3,0.0,True,0.006686283275485039,0.07754838606342673,0.06401585787534714,0.8254956824373965,0.16666666666666666,0.16666666666666663,1
28,tudataset:COLLAB,36,329,33,326,0.9523809523809523,0.9222222222222223,0.9090909090909091,1.0,30,30,0.0,True,0.9493151870556176,0.8437432078644633,0.788772847969085,0.934849419369538,0.08333333333333333,0.00911854103343468,1
29,tudataset:COLLAB,33,277,31,267,0.9310344827586207,0.8580246913580247,0.8709677419354839,1.0,28,27,0.037037037037037035,True,0.6470699640922248,0.27368105575442314,0.22718141274526715,0.8300954997379117,0.06060606060606061,0.03610108303249093,9
30,tudataset:NCI1,27,30,24,27,0.6896551724137931,0.6923076923076923,0.625,0.7692307692307693,14,13,0.07692307692307693,True,0.04025491280481219,0.09720234386622906,0.07179129915311933,0.7385758027802222,0.1111111111111111,0.09999999999999998,3
31,erdos,29,71,17,48,0.6666666666666666,0.9019607843137255,0.6666666666666666,0.6666666666666666,12,12,0.0,True,0.08912456221878529,0.1026010699570179,0.06723080761730671,0.6552641960310096,0.41379310344827586,0.323943661971831,7
32,tudataset:COLLAB,52,1128,52,1128,0.9494949494949495,0.875,0.9215686274509803,0.9791666666666666,48,48,0.0,True,7.348579332232475,2.6874179928563535,2.679847633931786,0.9971830363029901,0.0,0.0,0
33,erdos,23,32,20,28,0.6956521739130435,0.7045454545454545,0.6666666666666666,0.7272727272727273,11,11,0.0,True,0.03797281766310334,0.10005052201449871,0.07609492680057883,0.7605650152385174,0.13043478260869565,0.125,3
34,erdos,13,24,11,21,0.9411764705882353,0.9750000000000001,0.8888888888888888,1.0,8,8,0.0,True,0.02933841058984399,0.07045098999515176,0.08413417916744947,1.1942228089802478,0.15384615384615385,0.125,3
35,tudataset:NCI1,18,19,16,17,0.7,0.7777777777777778,0.6363636363636364,0.7777777777777778,10,9,0.1111111111111111,True,0.031382194720208645,0.08019953314214945,0.07195421867072582,0.8971899941510976,0.1111111111111111,0.10526315789473684,2
36,tudataset:NCI1,24,26,19,21,0.5217391304347826,0.5208333333333334,0.5454545454545454,0.5,12,12,0.0,True,0.03830663999542594,0.08992285700514913,0.08406288921833038,0.9348333896188019,0.20833333333333334,0.1923076923076923,5
37,tudataset:COLLAB,44,350,43,346,0.8947368421052632,0.8634920634920635,0.8292682926829268,0.9714285714285714,35,35,0.0,True,1.043667633086443,0.2399219060316682,0.21400746703147888,0.8919880246501177,0.022727272727272728,0.011428571428571455,4
38,tudataset:NCI1,17,17,11,11,0.5714285714285714,0.8571428571428572,0.5714285714285714,0.5714285714285714,7,7,0.0,True,0.03027789806947112,0.07299014599993825,0.08805095497518778,1.2063403048304941,0.35294117647058826,0.3529411764705882,3
39,erdos,5,4,3,2,1.0,1.0,1.0,1.0,3,2,0.5,True,0.006707003805786371,0.10069534787908196,0.07409994304180145,0.735882487151074,0.4,0.5,2
40,erdos,14,30,11,24,0.9411764705882353,0.9583333333333334,0.8888888888888888,1.0,8,8,0.0,True,0.014489294961094856,0.12385438941419125,0.09061135072261095,0.7315957968965506,0.21428571428571427,0.19999999999999996,4
41,tudataset:PROTEINS,35,70,35,70,0.8275862068965517,0.68,0.7272727272727273,0.96,25,25,0.0,True,0.07425737520679832,0.10070810839533806,0.08126410003751516,0.8069270819635116,0.0,0.0,0
42,erdos,30,46,29,45,0.4,0.5688888888888889,0.5,0.3333333333333333,15,15,0.0,True,0.04420634778216481,0.07313379691913724,0.0915448279120028,1.2517444980085242,0.03333333333333333,0.021739130434782594,1
43,tudataset:COLLAB,47,312,46,310,0.9302325581395349,0.7660714285714286,0.8695652173913043,1.0,40,40,0.0,True,0.9266002592630684,0.26872266363352537,0.22796246875077486,0.848318730055691,0.02127659574468085,0.0064102564102563875,2
44,erdos,15,51,15,51,0.9285714285714286,0.5576923076923077,0.8666666666666667,1.0,13,13,0.0,True,0.03378206072375178,0.0858380007557571,0.06455851206555963,0.7520971073086151,0.0,0.0,0
45,tudataset:COLLAB,42,861,42,861,0.9879518072289156,0.5,0.9761904761904762,1.0,41,41,0.0,True,4.174182048998773,2.494541064836085,2.4927975637838244,0.9993010734211445,0.0,0.0,0
46,erdos,26,51,24,49,0.8,0.8875,0.7368421052631579,0.875,17,16,0.0625,True,0.044363888911902905,0.0938617130741477,0.07994369184598327,0.8517178008761714,0.07692307692307693,0.039215686274509776,2
47,erdos,9,13,6,9,0.8,0.875,0.8,0.8,5,5,0.0,True,0.009544472210109234,0.07392274308949709,0.08768409211188555,1.186158527771728,0.3333333333333333,0.3076923076923077,3
48,tudataset:MUTAG,21,22,15,16,0.5555555555555556,0.7870370370370371,0.5555555555555556,0.5555555555555556,9,9,0.0,True,0.03423592308536172,0.08563938783481717,0.08405433828011155,0.9814915823807278,0.2857142857142857,0.2727272727272727,3
49,erdos,22,32,18,25,0.8888888888888888,0.9541666666666666,0.8,1.0,14,12,0.16666666666666666,True,0.035093159414827824,0.07731002382934093,0.07572579430416226,0.9795080967938156,0.18181818181818182,0.21875,6
