graph_id,source,n_nodes,n_edges,n_nodes_reduced,n_edges_reduced,clf_f1,clf_auc,clf_precision,clf_recall,pipeline_cover_size,baseline_cover_size,optimality_gap,cover_valid,feature_extraction_time,pipeline_runtime,baseline_runtime,speedup,node_reduction,edge_reduction,n_forced
36,tudataset:COLLAB,118,1222,113,1191,0.9483568075117371,0.8870122306348281,0.9017857142857143,1.0,103,101,0.019801980198019802,True,4.495543469674885,0.649210553150624,0.5243970579467714,0.8077457388852788,0.0423728813559322,0.0253682487725041,26
37,tudataset:COLLAB,99,715,89,664,0.8695652173913043,0.8518918918918919,0.8045977011494253,0.9459459459459459,75,74,0.013513513513513514,True,2.7468115692026913,0.27858767192810774,0.19758605305105448,0.7092419118317751,0.10101010101010101,0.07132867132867138,32
38,tudataset:COLLAB,54,1431,54,1431,0.9906542056074766,0.5,0.9814814814814815,1.0,53,53,0.0,True,3.617300515063107,3.812240010127425,5.16343082068488,1.3544348747633785,0.0,0.0,0
39,tudataset:COLLAB,39,303,37,299,0.9393939393939394,0.8991935483870968,0.8857142857142857,1.0,31,31,0.0,True,0.29578005988150835,0.19965857593342662,0.14539987407624722,0.7282425680764586,0.05128205128205128,0.01320132013201325,3
40,tudataset:COLLAB,48,1027,46,971,0.9777777777777777,0.9034090909090909,0.9565217391304348,1.0,45,44,0.022727272727272728,True,2.0576858539134264,1.083876387681812,1.0176088521257043,0.9388606151870875,0.041666666666666664,0.054527750730282376,33
41,tudataset:COLLAB,120,798,109,749,0.914572864321608,0.8383152173913043,0.8504672897196262,0.9891304347826086,93,92,0.010869565217391304,True,2.6005024993792176,0.6436541001312435,0.4294241610914469,0.6671660461789736,0.09166666666666666,0.06140350877192979,29
42,tudataset:COLLAB,34,224,32,215,0.9310344827586207,0.8492063492063491,0.8709677419354839,1.0,27,27,0.0,True,0.1761637576855719,0.1614027447067201,0.09991746908053756,0.6190568150628074,0.058823529411764705,0.0401785714285714,7
43,tudataset:COLLAB,54,747,51,740,0.946236559139785,0.9347826086956522,0.9361702127659575,0.9565217391304348,46,46,0.0,True,1.8543291753157973,0.8001263728365302,1.9222396709956229,2.4024200879432156,0.05555555555555555,0.009370816599732268,4
44,tudataset:COLLAB,257,6621,252,6572,0.9547325102880658,0.8027079303675048,0.9243027888446215,0.9872340425531915,235,235,0.0,True,111.26797632267699,28.25218648277223,17.09728163294494,0.6051666706706262,0.019455252918287938,0.0074006947590998795,33
45,tudataset:COLLAB,79,1106,75,1066,0.935251798561151,0.837995337995338,0.8904109589041096,0.9848484848484849,68,66,0.030303030303030304,True,3.064519655890763,1.3100080699659884,0.3930336660705507,0.3000238510597534,0.05063291139240506,0.03616636528028938,29
46,tudataset:COLLAB,47,330,39,309,0.8985507246376812,0.9015151515151515,0.8611111111111112,0.9393939393939394,34,33,0.030303030303030304,True,0.5780446082353592,0.3209465881809592,0.3627289361320436,1.1301847394231412,0.1702127659574468,0.0636363636363636,9
47,tudataset:COLLAB,80,644,74,617,0.9361702127659575,0.8760045924225028,0.8918918918918919,0.9850746268656716,68,67,0.014925373134328358,True,1.3004932538606226,1.3768365141004324,0.6396581251174212,0.46458538727478993,0.075,0.04192546583850931,16
48,tudataset:COLLAB,38,484,37,472,0.927536231884058,0.90625,0.8648648648648649,1.0,33,32,0.03125,True,0.6001007668673992,0.3165212059393525,0.315718952100724,0.9974654025588976,0.02631578947368421,0.024793388429752095,12
49,tudataset:COLLAB,119,1755,110,1673,0.957345971563981,0.9129181084198384,0.926605504587156,0.9901960784313726,102,102,0.0,True,8.048881409224123,1.8136619082652032,1.276013501919806,0.7035564324887505,0.07563025210084033,0.046723646723646706,44
