graph_id,source,n_nodes,n_edges,n_nodes_reduced,n_edges_reduced,clf_f1,clf_auc,clf_precision,clf_recall,pipeline_cover_size,baseline_cover_size,optimality_gap,cover_valid,feature_extraction_time,pipeline_runtime,baseline_runtime,speedup,node_reduction,edge_reduction,n_forced
16,erdos,24,25,24,25,0.5925925925925926,0.7222222222222222,0.5333333333333333,0.6666666666666666,12,12,0.0,True,0.024212356191128492,0.019968728069216013,0.017408500891178846,0.8717881695237245,0.0,0.0,0
17,erdos,9,11,8,9,0.5454545454545454,0.55,0.5,0.6,5,5,0.0,True,0.011152965947985649,0.015244654845446348,0.01289107883349061,0.8456130338261635,0.1111111111111111,0.18181818181818177,2
18,tudataset:MUTAG,16,18,14,16,0.7,0.65625,0.5833333333333334,0.875,8,8,0.0,True,0.017636291682720184,0.02097134478390217,0.014933472964912653,0.7120894305440894,0.125,0.11111111111111116,1
19,erdos,26,37,25,36,0.8,0.8988095238095238,0.75,0.8571428571428571,14,14,0.0,True,0.030024837236851454,0.020780313294380903,0.01844789693132043,0.8877583638890001,0.038461538461538464,0.027027027027026973,1
20,erdos,15,22,14,21,0.7368421052631579,0.5925925925925926,0.7,0.7777777777777778,9,9,0.0,True,0.017773242201656103,0.017899984028190374,0.01582889910787344,0.8842968285862591,0.06666666666666667,0.045454545454545414,1
21,erdos,28,42,27,41,0.7222222222222222,0.8385416666666666,0.65,0.8125,16,16,0.0,True,0.029512093868106604,0.02178821014240384,0.018304775934666395,0.8401229754545994,0.03571428571428571,0.023809523809523836,1
22,tudataset:MUTAG,20,22,16,18,0.631578947368421,0.8080808080808081,0.6,0.6666666666666666,9,9,0.0,True,0.021031946409493685,0.015622898004949093,0.013937355950474739,0.8921107944287673,0.2,0.18181818181818177,2
23,erdos,15,20,15,20,0.9,0.9166666666666666,0.8181818181818182,1.0,9,9,0.0,True,0.01664283499121666,0.01757236197590828,0.015558817889541388,0.8854141469924497,0.0,0.0,0
24,erdos,13,23,12,21,0.8888888888888888,0.9500000000000001,0.8,1.0,9,8,0.125,True,0.016855476889759302,0.017699392046779394,0.015669628977775574,0.8853201814141882,0.07692307692307693,0.08695652173913049,2
25,erdos,7,6,5,4,1.0,1.0,1.0,1.0,4,3,0.3333333333333333,True,0.010275700129568577,0.014191167894750834,0.011792371049523354,0.8309655087574033,0.2857142857142857,0.33333333333333337,2
26,erdos,30,48,26,43,0.8571428571428571,0.9642857142857143,0.7894736842105263,0.9375,18,16,0.125,True,0.03467763913795352,0.02101082494482398,0.02079397300258279,0.9896790372195922,0.13333333333333333,0.10416666666666663,5
27,erdos,7,8,6,7,0.8888888888888888,0.9583333333333334,0.8,1.0,4,4,0.0,True,0.009192463010549545,0.022633206099271774,0.013349802233278751,0.5898325749664023,0.14285714285714285,0.125,1
28,erdos,28,58,28,58,0.7894736842105263,0.8194444444444445,0.75,0.8333333333333334,18,18,0.0,True,0.04007405694574118,0.030446721240878105,0.020396750885993242,0.6699161701066301,0.0,0.0,0
29,erdos,12,66,12,66,0.9565217391304348,0.5,0.9166666666666666,1.0,11,11,0.0,True,0.03400417370721698,0.03581017814576626,0.03339072084054351,0.9324366023711391,0.0,0.0,0
30,tudataset:MUTAG,19,22,17,20,0.782608695652174,0.8777777777777777,0.6428571428571429,1.0,9,9,0.0,True,0.02147341798990965,0.016256521921604872,0.013985066674649715,0.8602742174550635,0.10526315789473684,0.09090909090909094,1
31,erdos,25,23,25,23,0.5925925925925926,0.5993589743589743,0.5333333333333333,0.6666666666666666,12,12,0.0,True,0.025665237102657557,0.017464261036366224,0.014800162054598331,0.8474542394768161,0.0,0.0,0
32,erdos,5,4,3,2,1.0,1.0,1.0,1.0,3,2,0.5,True,0.008515178691595793,0.021065655164420605,0.012010322883725166,0.5701376382544379,0.4,0.5,2
33,erdos,13,24,10,18,0.9411764705882353,0.9500000000000001,0.8888888888888888,1.0,8,8,0.0,True,0.01675135502591729,0.017869024071842432,0.016279662027955055,0.9110549049854461,0.23076923076923078,0.25,6
34,erdos,23,43,21,39,0.6666666666666666,0.6541666666666667,0.6666666666666666,0.6666666666666666,15,15,0.0,True,0.02799650328233838,0.02131940657272935,0.018701748922467232,0.8772171429194241,0.08695652173913043,0.09302325581395354,4
35,erdos,26,28,24,26,0.7272727272727273,0.7396449704142012,0.6,0.9230769230769231,13,13,0.0,True,0.02813309384509921,0.01851757802069187,0.0157748288474977,0.8518840222987384,0.07692307692307693,0.0714285714285714,2
36,erdos,14,30,12,27,0.8888888888888888,0.9583333333333334,0.8,1.0,8,8,0.0,True,0.018392606638371944,0.018406936898827553,0.016788095701485872,0.912052656765244,0.14285714285714285,0.09999999999999998,2
37,erdos,32,38,30,35,0.6153846153846154,0.5745098039215686,0.5454545454545454,0.7058823529411765,18,17,0.058823529411764705,True,0.031141435727477074,0.026351702865213156,0.018486966844648123,0.7015473322239354,0.0625,0.07894736842105265,3
38,erdos,10,17,8,13,0.7272727272727273,0.75,0.8,0.6666666666666666,6,6,0.0,True,0.013559992890805006,0.015952019952237606,0.014373458921909332,0.9010431885708087,0.2,0.23529411764705888,3
39,tudataset:MUTAG,17,19,15,17,0.7619047619047619,0.8611111111111112,0.6153846153846154,1.0,8,8,0.0,True,0.019660215824842453,0.015725639183074236,0.013563262764364481,0.8624935753939238,0.11764705882352941,0.10526315789473684,1
40,erdos,24,24,20,20,0.8695652173913043,0.9230769230769231,0.8333333333333334,0.9090909090909091,12,11,0.09090909090909091,True,0.02608104096725583,0.018042064271867275,0.01661701500415802,0.9210151761884967,0.16666666666666666,0.16666666666666663,2
41,tudataset:MUTAG,11,11,8,8,0.8,0.9666666666666667,0.8,0.8,5,5,0.0,True,0.013876846060156822,0.014760842081159353,0.012474327348172665,0.8450959152320191,0.2727272727272727,0.2727272727272727,2
42,tudataset:MUTAG,16,17,13,14,0.7368421052631579,0.8095238095238094,0.5833333333333334,1.0,8,7,0.14285714285714285,True,0.018754548858851194,0.0153220659121871,0.012996419798582792,0.8482158915819243,0.1875,0.17647058823529416,2
43,erdos,24,85,24,85,0.9333333333333333,0.5317460317460319,0.875,1.0,21,21,0.0,True,0.03840076504275203,0.0336033022031188,0.0328313373029232,0.9770271119329471,0.0,0.0,0
44,erdos,5,4,3,2,1.0,1.0,1.0,1.0,3,2,0.5,True,0.008684449829161167,0.02074989303946495,0.011771660763770342,0.5673118768073362,0.4,0.5,2
45,erdos,5,6,5,6,0.75,0.3333333333333333,0.6,1.0,3,3,0.0,True,0.006616285070776939,0.015158683992922306,0.01631271280348301,1.0761298811360887,0.0,0.0,0
46,erdos,5,4,3,2,1.0,1.0,1.0,1.0,3,2,0.5,True,0.008629809133708477,0.014262428041547537,0.012328704819083214,0.8644183713438385,0.4,0.5,2
47,erdos,13,60,13,60,0.8181818181818182,0.6666666666666666,0.75,0.9,10,10,0.0,True,0.034251315984874964,0.0319528509862721,0.023985556326806545,0.7506546547946992,0.0,0.0,0
48,erdos,12,25,10,19,0.8,0.8,0.75,0.8571428571428571,8,7,0.14285714285714285,True,0.018487807828933,0.018239955883473158,0.015662048012018204,0.8586669897710256,0.16666666666666666,0.24,4
49,erdos,30,46,29,45,0.6666666666666666,0.7155555555555555,0.5714285714285714,0.8,15,15,0.0,True,0.03513211291283369,0.01910610217601061,0.01660035504028201,0.8688509507253246,0.03333333333333333,0.021739130434782594,1
