graph_id,source,n_nodes,n_edges,n_nodes_reduced,n_edges_reduced,clf_f1,clf_auc,clf_precision,clf_recall,pipeline_cover_size,baseline_cover_size,optimality_gap,cover_valid,feature_extraction_time,pipeline_runtime,baseline_runtime,speedup,node_reduction,edge_reduction,n_forced
39,erdos,28,42,27,41,0.7222222222222222,0.828125,0.65,0.8125,16,16,0.0,True,0.026868255999943358,0.04246268600036274,0.02368311200007156,0.5577393761635627,0.03571428571428571,0.023809523809523836,1
40,erdos,25,54,21,46,0.9629629629629629,0.9615384615384615,0.9285714285714286,1.0,15,13,0.15384615384615385,True,0.034118550999664876,0.047452165000322566,0.02592037700014771,0.5462422420551625,0.16,0.14814814814814814,6
41,erdos,25,52,24,51,0.7058823529411765,0.7013888888888888,0.6666666666666666,0.75,16,16,0.0,True,0.03106488600042212,0.04265527200004726,0.02598670099996525,0.6092260061062665,0.04,0.019230769230769273,1
42,erdos,15,11,11,7,0.8,0.8482142857142857,0.75,0.8571428571428571,7,7,0.0,True,0.022954116999244434,0.02943055400010053,0.02319166200049949,0.7880130968795311,0.26666666666666666,0.36363636363636365,4
43,erdos,16,26,13,22,0.9,0.9682539682539684,0.8181818181818182,1.0,9,9,0.0,True,0.024880894000489207,0.03603646800002025,0.021520635000342736,0.5971904627370985,0.1875,0.15384615384615385,4
44,erdos,20,18,20,18,0.9411764705882353,0.9848484848484849,1.0,0.8888888888888888,9,9,0.0,True,0.021799750000354834,0.031334254000285,0.02279995200024132,0.7276366624217044,0.0,0.0,0
45,erdos,15,51,15,51,0.9285714285714286,0.5576923076923077,0.8666666666666667,1.0,13,13,0.0,True,0.022041609000552853,0.050746175999847765,0.02682530400034011,0.5286172499070785,0.0,0.0,0
46,erdos,5,4,3,2,1.0,1.0,1.0,1.0,3,2,0.5,True,0.008317288999933226,0.02846989199952077,0.024894223000046622,0.8744052489017403,0.4,0.5,2
47,erdos,6,6,5,5,0.8571428571428571,0.9444444444444444,0.75,1.0,3,3,0.0,True,0.013924364000558853,0.031007401999886497,0.02301119599997037,0.7421194461907709,0.16666666666666666,0.16666666666666663,1
48,erdos,22,24,21,23,0.5454545454545454,0.6115702479338844,0.5454545454545454,0.5454545454545454,11,11,0.0,True,0.03547007600081997,10.03946371100028,0.02275494399964373,0.002266549753520305,0.045454545454545456,0.04166666666666663,1
49,erdos,26,37,24,34,0.8,0.8869047619047619,0.75,0.8571428571428571,14,14,0.0,True,0.03222816700053954,0.04270047899990459,0.024161538999578624,0.5658376572223607,0.07692307692307693,0.08108108108108103,3
